,/lpc/nct6796dr/control/0,/lpc/nct6796dr/control/1,/lpc/nct6796dr/control/2,/lpc/nct6796dr/control/3,/lpc/nct6796dr/control/4,/lpc/nct6796dr/control/5,/lpc/nct6796dr/control/6,/lpc/nct6796dr/voltage/0,/lpc/nct6796dr/voltage/1,/lpc/nct6796dr/voltage/2,/lpc/nct6796dr/voltage/3,/lpc/nct6796dr/voltage/4,/lpc/nct6796dr/voltage/5,/lpc/nct6796dr/voltage/6,/lpc/nct6796dr/voltage/7,/lpc/nct6796dr/voltage/9,/lpc/nct6796dr/voltage/10,/lpc/nct6796dr/voltage/11,/lpc/nct6796dr/voltage/12,/lpc/nct6796dr/voltage/13,/lpc/nct6796dr/voltage/14,/lpc/nct6796dr/temperature/0,/lpc/nct6796dr/temperature/1,/lpc/nct6796dr/temperature/2,/lpc/nct6796dr/temperature/3,/lpc/nct6796dr/temperature/4,/lpc/nct6796dr/temperature/5,/lpc/nct6796dr/temperature/6,/lpc/nct6796dr/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/9,/atigpu/0/power/0,/atigpu/0/fan/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/atigpu/0/load/1,/atigpu/0/control/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","Fan Control #7","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #5","Temperature #6","Fan #2","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Hot Spot","GPU Total","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Memory","GPU Fan","Temperature","Used Space","Used Space"
10/23/2022 17:47:41,88.62745,62.7451,63.92157,63.92157,30.19608,30.19608,63.92157,1.176,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,55,44,34,8,23,28,-12,1976.574,1.5625,0,0,4.6875,16.3341351,3.125,0,0,3.213644,48,48,49,48,48,49,49,49,49,4706.479,4406.06543,3504.82471,2603.584,4606.341,4606.341,4606.341,4606.341,21.1245365,20.182703,0,0.821890533,100.137848,47.2881,15.0709953,16.7995911,43,44,1,0,0,0,0.006,0,0,0,40,14.0982361,69.5826645
10/23/2022 17:47:46,79.60784,52.9411774,63.92157,63.92157,30.19608,30.19608,63.92157,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,52.5,44,34,8,23,28,-12,1934.09741,0.78125,0,0,0,3.125,3.125,0,0.78125,0.9765625,49,48,49,48,51,50,50,48,51,801.1034,2002.75854,3204.41357,4606.34473,4606.34473,4606.34473,4606.34473,4606.34473,18.0996246,17.1814079,0,0.705815256,100.137924,47.3071327,15.0770607,16.7935257,44,44,1,0,0,2,0.006,0,0,0,40,14.0982361,69.5826645
10/23/2022 17:47:51,78.82353,51.7647057,63.92157,63.92157,30.19608,30.19608,63.92157,0.72,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,49,44,34,8,23,28,-12,1920.34143,0.78125,0.78125,3.076923,0,0.7692337,0.7692337,0,0.78125,0.869894,47,47,48,47,47,48,48,47,48,4706.47852,4406.06543,3805.238,2903.99756,2002.757,4406.06543,3504.82471,4606.341,13.2938042,12.3582516,0,0.6498157,100.137848,47.3965454,15.1055565,16.76503,43,44,1,0,0,2,0.006,0,0,0,40,14.0982361,69.5826645
10/23/2022 17:47:56,79.60784,52.9411774,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,50.5,43,34,8.5,23,28,-12,1816.95825,0,3.125,4.74950075,0,2.38095522,0,0,0.78125,1.37958527,48,47,50,47,49,48,48,47,50,4606.34131,801.1028,801.1028,2002.757,2403.30835,2102.89478,1802.48132,1802.48132,17.1089039,16.1744366,0,0.8050135,100.137848,47.35411,15.0920334,16.778553,43,44,1,0,0,2,0.006,0,0,0,40,14.0982361,69.5826645
10/23/2022 17:48:01,81.9607849,55.294117,63.92157,63.92157,30.19608,30.19608,63.92157,1.0480001,1.672,3.47200012,3.37600017,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,51.5,43,34,8,23,28,-12,1953.69031,0,0,0,0,10.15625,3.96825075,1.5625,0,1.9608736,47,47,47,47,47,57,59,47,59,4606.34326,4606.34326,4606.34326,4606.34326,1602.20642,4606.34326,4606.34326,4606.34326,21.7094612,20.7918072,0,0.7801716,100.1379,47.38321,15.1013069,16.76928,44,44,1,0,0,0,0.006,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:06,81.9607849,55.294117,63.92157,63.92157,30.19608,30.19608,63.92157,0.896,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,51.5,43,34,8,23,28,-12,1982.37891,2.34375,0,1.5625,0,7.03125,0,0,0.78125,1.46484375,47,47,47,47,47,48,48,48,48,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,4606.34375,19.890234,18.99962,0,0.750408769,100.137909,47.3982544,15.106102,16.7644844,43,44,1,0,0,2,0.006,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:11,87.05882,61.17647,63.92157,63.92157,30.19608,30.19608,63.92157,1.056,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,55.5,44,34,8,23,28,-12,2109.375,3.90625,0.78125,0,0,10.0000019,6.25,3.125,0,3.00781131,49,48,49,49,50,49,51,48,51,4706.47852,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,26.5071335,25.5979176,0,0.8603897,100.137848,47.43311,15.11721,16.753376,44,44,2,0,4,2,0.70600003,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:16,80.78432,54.11765,63.92157,63.92157,30.19608,30.19608,63.92157,0.8880001,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,49.5,44,34,8,23,28,-12,2027.027,0,0,0,0,5.555558,0,0,0,0.6944418,47,47,48,47,48,47,48,46,48,4706.47949,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,14.2251625,13.3069468,0,0.6958712,100.137856,47.45512,15.1242256,16.74636,43,44,2,0,4,0,0.70600003,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:21,90.5882339,65.09804,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,61,44,34,8,23,28,-12,2119.30933,0,0,0,0,32.03125,5.555558,0,0,4.698348,50,50,51,50,51,61,51,51,61,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,33.68211,32.83803,0,0.8869882,100.137833,47.4863,15.1341629,16.7364235,43,43,1,0,0,0,0.006,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:26,78.82353,51.7647057,63.92157,63.92157,30.19608,30.19608,63.92157,0.664000034,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,48,44,34,8,23,28,-12,1912.18127,1.5625,3.125,0.78125,0,0,0,0,0.78125,0.78125,46,46,46,46,46,47,47,46,47,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,801.1028,9.769569,8.824192,0,0.680548131,100.137848,47.4873657,15.1345024,16.736084,43,44,1,0,4,2,0.70600003,0,0,0,40,14.0982666,69.5826645
10/23/2022 17:48:31,86.27451,60.39216,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,59,44,34,8,23,28,-12,1994.09155,0,0,0,3.125,17.1875,0,0,0,2.5390625,50,49,51,49,63,50,50,49,63,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4706.47949,30.6509876,29.78641,0,0.888168931,100.137856,47.52228,15.14563,16.7249565,43,44,1,0,0,0,0.006,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:48:36,94.90196,69.8039246,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,65.5,44,34,8,23,28,-12,2195.122,51.5625,0,0,0,0,0,0,0,6.4453125,65,52,53,50,50,50,50,49,65,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,36.97511,36.0977936,0,0.915687859,100.13784,47.6171646,15.175869,16.6947174,43,44,1,0,8,2,0.70600003,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:48:41,95.68628,75.68628,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,44,34,8.5,23,28,-12,2389.38062,0.78125,3.125,0.78125,50,0,0,0,0,6.8359375,52,53,52,66,51,52,51,50,66,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,38.23477,37.3511,0,0.9950191,100.137848,47.6184654,15.1762848,16.6943016,43,44,1,0,0,4,0.006,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:48:46,94.90196,77.64706,63.92157,63.92157,30.19608,30.19608,63.92157,1.184,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66,44,34,8,23,28,-12,2441.22974,0,0,0,0,46.875,0,0,0,5.859375,51,51,53,50,67,51,52,51,66,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,34.2514229,33.39055,0,0.930569053,100.137848,47.564045,15.1589394,16.711647,43,44,1,0,0,2,0.006,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:48:51,95.68628,75.68628,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,64,45,34,8,23,28,-12,2303.75415,1.58770084,0.78125,0,0,26.9230785,0,0,0,3.66150141,52,51,53,51,55,51,52,51,55,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,34.4109,33.5018234,0,0.960495949,100.137856,47.55844,15.1571541,16.7134323,43,44,1,0,0,2,0.006,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:48:56,96.86275,78.43137,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.47200012,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67,45,34,8,23,28,-12,2428.05762,0,3.125,1.5625,3.076923,4.76190472,1.53846145,0.78125,0,1.85575485,53,52,54,52,66,53,53,52,66,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4706.479,4606.341,38.05984,37.14842,0,1.03579509,100.137848,47.6496468,15.1862221,16.6843643,43,44,1,0,0,2,0.006,0,0,0,40,14.0982819,69.5826645
10/23/2022 17:49:01,96.86275,77.64706,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67,45,34,8,23,28,-12,2477.06421,0,0,0,0,12.5,0,0,0,1.5625,52,52,54,51,66,52,53,52,66,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4706.47949,37.0558319,36.1910362,0,0.933151662,100.137863,47.59046,15.1673584,16.703228,44,44,2,0,4,0,0.70600003,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:06,97.6470642,85.09804,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,68,45,34,8,23,28,-12,2542.3728,0,0,0,0.78125,50,0,0,0,6.34765625,53,52,55,52,69,53,53,52,69,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,37.17754,36.3002243,0,0.9111885,100.137856,47.67544,15.1944427,16.6761436,43,44,1,0,0,0,0.006,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:11,97.6470642,87.84314,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.33600008,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67,45,34,8,23,28,-12,2738.33667,35.70188,0,4.6875,6.349206,8.06452,0,0,0,6.85039139,54,53,54,68,52,54,53,51,68,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,4606.342,38.4363365,37.5677032,0,1.00427449,100.137863,47.662262,15.1902428,16.6803436,44,44,1,0,0,0,0.006,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:16,96.86275,81.56863,63.92157,63.92157,30.19608,30.19608,63.92157,1.20800006,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67.5,45,34,8,23,28,-12,2738.33667,0.78125,0,0,0,50,0,0,0,6.34765625,52,51,54,52,67,53,54,52,67,4606.34033,4606.34033,4606.34033,4606.34033,4706.478,4606.34033,4706.478,4606.34033,37.33763,36.45419,0,0.9032179,100.137833,47.6218529,15.1773643,16.693222,43,44,1,0,0,0,0.006,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:21,97.6470642,87.84314,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.47200012,3.37600017,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67.5,45,34,8,23,28,-12,2721.77417,1.5625,0,0,0,50,0,0,0.78125,6.54296875,53,53,55,53,67,54,55,53,67,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,38.1645,37.29808,0,0.914503932,100.137856,47.6250725,15.1783905,16.6921959,43,44,1,0,0,0,0.006,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:26,95.68628,74.90196,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,46,34,8,23,28,-12,2581.262,0.78125,3.90625,0.78125,0,17.1875,0,0,0,2.83203125,53,52,54,52,67,53,54,52,66,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,36.7891541,35.9086952,0,0.998671353,100.137848,47.5706863,15.1610565,16.70953,44,44,1,0,0,4,0.006,0,0,0,40,14.0983047,69.5826645
10/23/2022 17:49:31,96.86275,80.78432,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67.5,46,34,8,23,28,-12,2472.52759,1.5625,0,0,0,0.7692337,0,0,0,0.2914667,54,52,54,52,67,53,54,53,67,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,37.7041931,36.8515663,0,0.9343374,100.137833,47.6132851,15.174633,16.6959534,44,44,2,0,4,10,0.70600003,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:49:36,97.6470642,87.84314,63.92157,63.92157,30.19608,30.19608,63.92157,1.184,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,67,46,34,8.5,23,28,-12,2662.722,0,0,0,0,0.793647766,0,0,0,0.09920597,54,53,54,53,56,54,54,53,56,4706.47852,4606.341,4706.47852,4706.47852,4606.341,4606.341,4706.47852,4706.47852,36.5162735,35.6621246,0,0.9200028,100.137848,47.60603,15.1723213,16.6982651,43,44,1,0,0,2,0.006,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:49:41,88.2353,62.7451,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,63.5,46,34,8.5,23,28,-12,2441.22974,0.78125,3.125,5.303031,1.5625,13.4672642,0,0,0,3.029877,52,52,53,52,53,53,53,51,53,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,34.06298,33.0919037,0,1.03652656,100.137856,47.658062,15.1889038,16.6816826,44,44,2,0,4,6,0.70600003,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:49:46,96.86275,81.56863,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67,46,34,8,23,28,-12,2368.42114,0.78125,0,0,0,43.7752,0,0,0,5.56955338,53,53,55,52,68,53,54,53,68,4706.47852,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,36.6728325,35.8025246,0,0.9488805,100.13784,47.6686821,15.1922874,16.678299,43,44,1,0,0,0,0.006,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:49:51,96.86275,80,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66,46,34,8.5,23,28,-12,2402.13525,1.5625,0,0,0,37.5,3.125,6.25,0,6.0546875,53,52,54,52,68,54,55,52,68,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,37.3676567,36.4356956,0,1.01741791,100.137856,47.598587,15.1699486,16.7006378,43,44,1,0,0,0,0.006,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:49:56,95.68628,80.39216,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,66.5,46,34,8.5,23,28,-12,2611.21851,0,3.125,0.78125,0,34.615387,0.78125,0,0,4.912859,54,53,54,53,68,54,55,53,68,4706.479,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,36.65923,35.7413,0,1.03874445,100.137848,47.65117,15.1867065,16.68388,43,44,1,0,0,0,0.006,0,0,0,40,14.0983276,69.5826645
10/23/2022 17:50:01,96.86275,81.56863,63.92157,63.92157,30.19608,30.19608,63.92157,1.184,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,66.5,46,34,8.5,22,28,-12,2611.21851,0,1.53846145,0,0.7692337,16.6666622,6.92307949,7.8125,15.625,6.16686344,53,53,53,53,53,55,54,68,68,4606.34033,4606.34033,4606.34033,4706.478,4606.34033,4606.34033,4606.34033,4606.34033,38.3055153,37.3564873,0,1.06737292,100.137833,47.86857,15.2559929,16.6145935,44,44,1,0,0,2,0.006,0,0,0,40,14.0983429,69.5826645
10/23/2022 17:50:06,96.86275,77.64706,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,67.5,46,34,8.5,23,28,-12,2472.52759,0,0,0,0,42.1875,0,0,0,5.2734375,54,54,54,53,57,54,54,53,58,4706.479,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,36.0309525,35.1537781,0,0.9077832,100.137848,47.72047,15.2087936,16.6617928,44,44,1,0,0,0,0.006,0,0,0,40,14.0983429,69.5826645
10/23/2022 17:50:11,100,92.15687,63.92157,63.92157,30.19608,30.19608,63.92157,1.2,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,69,46,34,8,23,28,-12,2472.52759,0.793647766,10.15625,0.78125,20.6327553,5.46875,3.90625,1.57489777,1.5625,5.609536,55,55,56,54,69,55,56,54,69,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4706.479,4606.341,54.85679,53.8759346,0,1.24725533,100.137848,47.7362556,15.2138252,16.6567612,44,44,1,0,0,0,0.006,0,0,0,40,14.0983429,69.5826645
10/23/2022 17:50:16,98.82353,93.7254944,63.92157,63.92157,30.19608,30.19608,63.92157,1.21600008,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,68.5,46,34,8,23,28,-12,3026.90576,0.78125,0,0,0,4.6875,0,0,0,0.68359375,54,54,55,53,68,55,55,53,68,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,4606.34131,37.9006462,37.03458,0,0.9231963,100.137856,47.6872673,15.1982117,16.6723747,43,44,1,0,0,4,0.006,0,0,0,40,14.0983429,69.5826645
10/23/2022 17:50:21,83.92157,60.7843132,63.92157,63.92157,30.19608,30.19608,63.92157,0.880000055,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,52.5,47,34,8.5,23,28,-12,2490.775,0,0,0.78125,0,0.757575035,0,0,0.78125,0.29001236,52,51,52,51,53,52,53,51,53,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,17.29379,16.3505344,0,0.685384333,100.13784,48.0802345,15.323452,16.5471344,43,45,2,0,0,20,0.006,0,2,0,40,14.0983429,69.5826645
10/23/2022 17:50:26,83.92157,57.64706,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.056,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,52,46,34,8,23,28,-12,2080.12329,0.78125,2.34375,0,3.90625,0,0,0,0,0.87890625,50,51,51,50,50,51,51,50,51,801.1027,4606.341,4606.341,4606.341,801.1027,801.1027,801.1027,801.1027,18.5189228,17.5755653,0,0.80227226,100.13784,48.0602074,15.31707,16.5535164,44,45,2,0,0,16,0.006,0,1,0,40,14.0983429,69.5826645
10/23/2022 17:50:31,81.9607849,55.294117,63.92157,63.92157,30.19608,30.19608,63.92157,0.648,1.672,3.456,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,46,34,8,23,28,-12,1967.93,2.34375,0.78125,0.78125,0.78125,0,0.78125,0,0.78125,0.78125,50,50,51,50,49,50,50,60,60,801.1028,801.1028,801.1028,801.1028,4606.341,4606.341,4606.341,801.1028,10.1788712,9.242368,0,0.6439986,100.137848,48.0341873,15.3087769,16.56181,44,45,2,0,8,20,0.70600003,0,1,0,40,14.0984116,69.5826645
10/23/2022 17:50:36,85.09804,58.4313736,63.92157,63.92157,30.19608,30.19608,63.92157,1.192,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,62.5,46,34,8.5,23,28,-12,1928.57141,0,0,0,0,0,35.7142868,0,0.78125,4.561943,51,51,51,52,51,64,51,52,64,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,4606.344,32.3317375,31.4345932,0,0.990551949,100.137924,47.9913864,15.2951355,16.57545,44,45,2,0,4,18,0.70600003,0,2,0,40,14.0984116,69.5826645
10/23/2022 17:50:41,83.92157,58.4313736,63.92157,63.92157,30.19608,30.19608,63.92157,0.808,1.672,3.456,3.36000013,0.992000043,1.056,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.27200007,1.672,52,46,34,8,23,28,-12,2106.08423,0.78125,0.7692337,0,0,0,4.6875,0,0,0.779747963,50,50,51,50,50,50,51,50,51,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,4606.341,22.2614365,21.311491,0,0.7974734,100.137848,47.9482,15.2813721,16.5892143,44,45,2,0,0,18,0.006,0,1,0,40,14.0984116,69.5826645
10/23/2022 17:50:46,81.9607849,55.294117,63.92157,63.92157,30.19608,30.19608,63.92157,0.808,1.672,3.47200012,3.36000013,0.992000043,1.064,1.35200012,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50,46,34,8,23,28,-12,1948.052,0.78125,0,0,0,0,0,0,0.78125,0.1953125,48,48,48,48,48,49,48,47,49,801.102,801.102,801.102,801.102,801.102,801.102,801.102,801.102,14.20187,13.2507172,0,0.722739935,100.137749,47.9409561,15.2790642,16.5915222,45,45,2,0,0,18,0.006,0,1,0,40,14.0984116,69.5826645
10/23/2022 17:50:51,82.7451,56.47059,63.92157,63.92157,30.19608,30.19608,63.92157,0.952,1.672,3.456,3.36000013,0.992000043,1.064,1.3440001,3.456,0.528,0.528,0.480000019,0.904000044,1.28000009,1.672,50.5,46,34,8.5,23,28,-12,1904.09021,0,0,0,0,0,0,0,0,0,51,51,50,51,50,51,50,50,51,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,4606.34033,20.5992928,19.6626568,0,0.7072588,100.137833,48.0647926,15.318531,16.5520554,44,45,2,0,1,20,0.006,0,1,0,40,14.0984116,69.5826645
